date,keyword,impressions,clicks,spend,sales,orders,ctr,cpc,cvr,acos,roas,bid,inventory_level,stock_out_flag,organic_rank,impressions_change_1d,clicks_change_1d,spend_change_1d,sales_change_1d,orders_change_1d,ctr_change_1d,cvr_change_1d,acos_change_1d,cpc_change_1d,ctr_7d_avg,cvr_7d_avg,acos_7d_avg,spend_7d_avg,sales_7d_avg,competitor_avg_price,sponsored_count,organic_count,competitor_avg_rating,competition_intensity,price_gap,market_pressure_score
2025-02-06 18:30:41.855459,Aloe vera juice,3857,305,3880.346546354805,12715.964459595649,42,0.07921321619603104,12.722447692966574,0.1397431363068345,0.30515550422340476,3.277017737382507,14.562602534414445,0,1,81,-0.09118755890669183,0.30341880341880345,0.1317261549106601,-0.430746873788192,-0.17647058823529416,0.43489024255140163,-0.3688400489919399,0.9880894856773552,-0.13172485164231318,0.05922486587420684,0.19536883497168808,0.1257327771247575,2548.8234120423185,23366.820724343477,483.3020833333333,22,48,4.143478260869565,0.3142857142857143,-468.73948079891886,0.1825608626434011
2025-02-07 18:30:41.855459,Aloe vera juice,4398,296,3273.641525351794,52545.23507108167,84,0.06741053243187234,11.059599747810115,0.2852601757026698,0.06230139651908126,16.05100456606501,12.989366112099228,0,1,73,0.14026445423904588,-0.02950819672131144,-0.15635330859120034,3.132225694562262,1.0,-0.14899892127786218,1.0413179726861364,-0.7958372185432699,-0.1307018889199868,0.061996974279491635,0.20239721611241862,0.11867754377241167,2589.076644975445,27046.464173751807,483.3020833333333,22,48,4.143478260869565,0.3142857142857143,-470.3127172212341,0.18358382536572748
2025-02-08 18:30:41.855459,Aloe vera juice,4328,172,969.3203624919607,12489.974847361083,27,0.039853881491158955,5.635583502860237,0.16219646434313245,0.07760787145994624,12.885290901401724,6.305552115242282,0,1,86,-0.015916325602546633,-0.41891891891891897,-0.7039014947161036,-0.7623005239111594,-0.6785714285714286,-0.4087885074719324,-0.4314086642357263,0.2456842991661834,-0.49043513044166676,0.057904122937230386,0.20849179347554087,0.1145727829462265,2366.624234587956,25436.701867592692,483.3020833333333,22,48,4.143478260869565,0.3142857142857143,-476.99653121809104,-0.17614941615595248
2025-02-09 18:30:41.855459,Aloe vera juice,4555,220,1363.107341064264,36060.80378834778,53,0.04833289550971696,6.1959424593830175,0.242648957444599,0.03780024841001244,26.454852601844866,6.619640579416021,0,1,14,0.052449168207024055,0.2790697674418605,0.4062505997087924,1.887179856568471,0.962962962962963,0.21275252751576934,0.4960187845480182,-0.5129328030917416,0.09943228704505591,0.054810008766594254,0.21769705575124815,0.10605119736990697,2272.769003236663,27626.922933587568,483.3020833333333,22,48,4.143478260869565,0.3142857142857143,-476.6824427539173,0.4137180013307702
2025-02-10 18:30:41.855459,Aloe vera juice,4227,217,2012.7640098380527,7786.805696926349,22,0.05136396976291964,9.275410183585496,0.10508382534881905,0.2584839134527965,3.8687127049498846,8.435324741921107,0,1,52,-0.0720087815587267,-0.013636363636363669,0.4765997872673482,-0.7840645554483598,-0.5849056603773585,0.06271244917642704,-0.5669306538322485,5.838153830341756,0.49701360921113635,0.05442457306569714,0.19435803724122236,0.13757366419560124,2398.635674223479,24465.324775857287,483.3020833333333,22,48,4.143478260869565,0.3142857142857143,-474.86675859141224,0.8112993234968506
2025-02-11 18:30:41.855459,Aloe vera juice,4290,264,1687.835039631512,33055.391647748525,58,0.06173096518556764,6.393314544058757,0.22088347585556345,0.05106080900864093,19.584491891438145,6.143453374082237,0,1,13,0.014904187366926891,0.21658986175115214,-0.16143421117346224,3.245051556994203,1.6363636363636362,0.20183399901718824,1.101974068058094,-0.8024603994632513,-0.3107243326690958,0.057587218645299636,0.19674612636270788,0.1351287969339909,2373.6731776757815,25284.59352180513,483.3020833333333,22,48,4.143478260869565,0.3142857142857143,-477.1586299592511,0.003561381616618453
2025-02-12 18:30:41.855459,Aloe vera juice,3881,145,958.7708665183064,28866.467781070547,41,0.03738508717482608,6.612212872540044,0.2859395304685146,0.03321400019530721,30.10778569638503,7.207451726980072,0,1,6,-0.09533799533799536,-0.4507575757575758,-0.43195226784270035,-0.12672437559708338,-0.2931034482758621,-0.39438680308263663,0.2945265795051666,-0.349520682492781,0.034238629582945546,0.05504150682172752,0.20596508078144754,0.11794624903845562,2020.826527321528,26217.2347560188,483.3020833333333,22,48,4.143478260869565,0.3142857142857143,-476.09463160635323,0.3485243438686598
2025-02-13 18:30:41.855459,Aloe vera juice,4208,139,1273.9488275398091,17562.555399100205,38,0.033106426233010015,9.165099478703663,0.2766560517837736,0.07253778271953967,13.785919041203718,8.584274005828238,0,1,89,0.08425663488791546,-0.04137931034482756,0.32873126627850535,-0.3915931962199749,-0.07317073170731703,-0.11444833395218557,-0.032466580152558544,1.1839520170108417,0.3860865727365703,0.04845482254129595,0.22552406870672456,0.08471514596647489,1648.4839960622428,26909.60489023374,483.3020833333333,22,48,4.143478260869565,0.3142857142857143,-474.71780932750505,0.7003722870222846
2025-02-14 18:30:41.855459,Aloe vera juice,4094,108,786.169975545297,14180.147659224931,20,0.026603115471660607,7.279351625419417,0.18542155772525126,0.05544159302416376,18.036999758721908,8.431084633960054,0,1,70,-0.02709125475285168,-0.2230215827338129,-0.3828873196865278,-0.19259200401147591,-0.4736842105263158,-0.19643650799327406,-0.32977588406353964,-0.2356866870535136,-0.2057531244113644,0.04262519154697998,0.21126140899566478,0.08373517403862953,1293.1309175184574,21428.878117111344,483.3020833333333,22,48,4.143478260869565,0.3142857142857143,-474.8709986993733,0.10853258987434988
2025-02-15 18:30:41.855459,Aloe vera juice,4262,191,1379.225917999095,10782.574471141721,23,0.045044660188926736,7.221078104707303,0.12397307346673657,0.12791248710504427,7.817845017576588,8.541617679528194,0,1,32,0.041035661944308854,0.7685185185185186,0.754360966332309,-0.23960069173700815,0.1499999999999999,0.6932099639574649,-0.3313988136674275,1.3071574990512027,-0.008005317466547979,0.04336673136094681,0.2058009245847511,0.09092154770221497,1351.6888540194766,21184.963777651436,483.3020833333333,22,48,4.143478260869565,0.3142857142857143,-474.7604656538051,0.3062803968191663
2025-02-16 18:30:41.855459,Aloe vera juice,4273,265,2288.6184463051295,60935.44450274234,78,0.06218113753371067,8.63629602379294,0.2943564165441921,0.03755808240969068,26.62542749365664,8.425006353503061,0,1,2,0.0025809479117784306,0.38743455497382207,0.6593499414695827,4.6512890002131515,2.391304347826087,0.3804330474002904,1.3743576593926372,-0.7063767325636688,0.1959842974365671,0.04534505165008877,0.2131877044561215,0.09088695255931185,1483.904726196743,24738.483879707805,483.3020833333333,22,48,4.143478260869565,0.3142857142857143,-474.87707697983024,0.5102700117222814
2025-02-17 18:30:41.855459,Aloe vera juice,4442,128,1917.1078208626457,14977.842080410202,19,0.028885215797203996,14.97740485048942,0.153356202855057,0.1279962634517336,7.812728067464972,15.326544692541427,0,1,87,0.039550666978703575,-0.5169811320754717,-0.1623296474090169,-0.7542014798999925,-0.7564102564102564,-0.5354665909489953,-0.47901185693353676,2.4079552319931063,0.7342394018485199,0.042133801083557965,0.22008375838558408,0.07224585970201715,1470.2395563431135,25765.774791634067,483.3020833333333,22,48,4.143478260869565,0.3142857142857143,-467.9755386407919,1.0485251161342342
2025-02-18 18:30:41.855459,Aloe vera juice,4076,303,2240.8725287209263,21244.32882541248,39,0.07449595315799921,7.395618906669724,0.12897897441824463,0.10548097551758817,9.48038255328097,8.842905556139138,0,1,32,-0.0823953174245835,1.3671875,0.1688818460469248,0.41838381733229313,1.0526315789473686,1.5790339833711822,-0.15895821612023253,-0.17590582199015337,-0.5062149297227513,0.04395737079390533,0.20695454389453855,0.08002016920329534,1549.2449119273156,24078.480102728914,483.3020833333333,22,48,4.143478260869565,0.3142857142857143,-474.45917777719416,-0.191929215437037
2025-02-19 18:30:41.855459,Aloe vera juice,4349,108,939.2268125463168,11225.118051039168,16,0.024851199579962915,8.696544560614043,0.14843198765548518,0.08367188730450524,11.951445488025414,9.053887231856146,0,1,98,0.06697742885181546,-0.6435643564356436,-0.5808655778013305,-0.47161813661951635,-0.5897435897435898,-0.6664087305889521,0.15082313473946218,-0.20675849939827706,0.1759049067240448,0.042166815423210595,0.1873106092069629,0.08722843879032363,1546.4529042170313,21558.287284153008,483.3020833333333,22,48,4.143478260869565,0.3142857142857143,-474.24819610147716,0.4901906210097591
2025-02-20 18:30:41.855459,Aloe vera juice,4388,228,1345.860675724051,27623.401949152074,60,0.05214648104448551,5.902897700544083,0.26706049911784757,0.04872175694367591,20.52471139651297,5.642907836334136,0,1,93,0.008967578753736438,1.1111111111111112,0.43294533093163956,1.460856253230658,2.75,1.0983486481888098,0.7992112302484455,-0.4177045778068337,-0.3212364221902759,0.04488682325342138,0.1859398159689735,0.08382614939377166,1556.7260253862084,22995.55107701756,483.3020833333333,22,48,4.143478260869565,0.3142857142857143,-477.6591754969992,-0.006950707904561648
2025-02-21 18:30:41.855459,Aloe vera juice,4584,181,1303.6362960936426,30304.272492003885,43,0.039557534312113084,7.202410475655483,0.24222990648760356,0.043018234357469605,23.245956393520878,7.2355400959023495,0,1,71,0.04466727438468543,-0.20614035087719296,-0.03137351465276472,0.09705070171250596,-0.2833333333333333,-0.24141507691828623,-0.09297740666352472,-0.11706315502537779,0.22014827988491525,0.04673745451634316,0.19405529436359523,0.08205138386995822,1630.6497854645438,25298.99748170027,483.3020833333333,22,48,4.143478260869565,0.3142857142857143,-476.06654323743095,0.5344339941706295
2025-02-22 18:30:41.855459,Aloe vera juice,4003,246,2181.368951899322,25813.233045109762,70,0.06145626428614795,8.867353463005374,0.2873459977473469,0.08450584039927442,11.8335016287062,8.887924883434872,0,1,89,-0.12674520069808026,0.3591160220994476,0.673295656492392,-0.14819822677080052,0.627906976744186,0.5535918847027117,0.18625318365489374,0.964419080919368,0.23116469034602827,0.04908196938737476,0.21739428354653959,0.07585043434056252,1745.2416474502902,27446.23442083856,483.3020833333333,22,48,4.143478260869565,0.3142857142857143,-474.4141584498984,0.5454504046317425
2025-02-23 18:30:41.855459,Aloe vera juice,4037,211,2523.1050826181236,11624.323906439044,30,0.05248687842965395,11.957843993450822,0.14571000435945994,0.21705392097862172,4.607150128831319,14.28544434155757,0,1,60,0.008493629777666767,-0.1422764227642277,0.15666131601499655,-0.5496757850469554,-0.5714285714285714,-0.14594746297515626,-0.492910966215797,1.568507927417587,0.34852456748667837,0.04769707522965238,0.19615908180586356,0.10149269699326695,1778.7397383521468,20401.78862136666,483.3020833333333,22,48,4.143478260869565,0.3142857142857143,-469.0166389917757,0.6628102817723927
2025-02-24 18:30:41.855459,Aloe vera juice,4085,325,4762.612891688579,50409.63566843755,68,0.07977522198547546,14.654193512887936,0.21165869072141952,0.09447822481824726,10.584449505944386,14.018379306466768,0,1,99,0.011890017339608594,0.5402843601895735,0.8875998960560967,3.336564954157396,1.2666666666666666,0.5199079155068247,0.45260232234477993,-0.5647246343568578,0.22548793251641963,0.05496707611369116,0.20448800864391534,0.09670440575991178,2185.2404627558512,25463.47341965628,483.3020833333333,22,48,4.143478260869565,0.3142857142857143,-469.28370402686653,0.5397736468021339
2025-02-25 18:30:41.855459,Aloe vera juice,4467,316,4285.984762334772,42401.44781468736,57,0.07079966853429835,13.563242918780924,0.18090162542443802,0.10108109470851978,9.893046794592276,15.669323404043393,0,1,72,0.09351285189718483,-0.027692307692307683,-0.10007702498466531,-0.15886224424280604,-0.16176470588235292,-0.11251054184231879,-0.14531444559232987,0.06988774294791011,-0.07444630734182356,0.05443903545316246,0.21190553021622868,0.0960758513586163,2477.399353272115,28485.91898955269,483.3020833333333,22,48,4.143478260869565,0.3142857142857143,-467.63275992928993,0.23983940694389072
2025-02-26 18:30:41.855459,Aloe vera juice,4544,273,2950.274476521521,36193.1358977578,47,0.06013929528285372,10.806866214364547,0.1744565533123486,0.08151475143949308,12.267718202419863,12.88285603940197,0,1,18,0.0172375195880905,-0.13607594936708856,-0.3116460649957208,-0.14641745121682082,-0.17543859649122806,-0.15057094859533549,-0.035627496972278405,-0.1935707495595368,-0.20322401662508327,0.059480191982146866,0.2156233253100663,0.09576768909218598,2764.6918766971444,32052.77868194107,483.3020833333333,22,48,4.143478260869565,0.3142857142857143,-470.4192272939313,0.11106169766063101
2025-02-27 18:30:41.855459,Aloe vera juice,4011,212,2526.8178191085094,19782.463427053433,48,0.05292402736199517,11.918951976926932,0.2303922519005201,0.12773019034894154,7.829002659967356,13.273585760696188,0,1,33,-0.11729753521126762,-0.22344322344322343,-0.1435312750670854,-0.45341946929006016,0.02127659574468077,-0.11997593066102474,0.3206282454063145,0.566957981142264,0.10290548069191363,0.059591270027505375,0.21038500427901954,0.10705460815008105,2933.4000400377813,30932.64460735555,483.3020833333333,22,48,4.143478260869565,0.3142857142857143,-470.02849757263715,0.4171911949776279
2025-02-28 18:30:41.855459,Aloe vera juice,4302,132,1143.738795649375,21135.038788034068,32,0.03072936255327973,8.664687845828599,0.24883410461131245,0.05411576515756956,18.478903459801177,8.598994240927658,0,1,48,0.07255048616305171,-0.37735849056603776,-0.5473600087033978,0.06837244340009363,-0.33333333333333337,-0.4193684025009303,0.08004545534263574,-0.5763275306352191,-0.2730327412509117,0.05833010263338633,0.21132846115383508,0.10863996969295249,2910.5575399743143,29622.754078217,483.3020833333333,22,48,4.143478260869565,0.3142857142857143,-474.70308909240566,0.041252973034802576
2025-03-01 18:30:41.855459,Aloe vera juice,3961,166,1270.2359303516641,18876.12665702935,24,0.04206294818356601,7.6520236768172545,0.1487979286758167,0.06729325106952683,14.860331223510189,7.789219238071441,0,1,54,-0.07926545792654582,0.25757575757575757,0.11059967116920988,-0.10687996145451306,-0.25,0.36881941858168,-0.40201955472203355,0.24350549000994848,-0.11687255063653179,0.05555962890444606,0.19153587985790216,0.10618102836013141,2780.3956797532205,28631.7388799198,483.3020833333333,22,48,4.143478260869565,0.3142857142857143,-475.5128640952619,0.1974131636491825
2025-03-02 18:30:41.855459,Aloe vera juice,4666,214,1819.1677924666062,31088.639461745945,49,0.04606366193062572,8.500784076946758,0.22902067240611296,0.058515516406083386,17.089484318317286,9.854536232345207,0,1,61,0.1779853572330219,0.28915662650602414,0.43214953143623536,0.6469819273102162,1.0416666666666665,0.09511253775175899,0.5391388471883642,-0.13044004449085633,0.1109197299925937,0.054642026547442026,0.2034374038645669,0.08353268484976877,2679.8332097315756,31412.355387820786,483.3020833333333,22,48,4.143478260869565,0.3142857142857143,-473.4475471009881,0.425205444278308
2025-03-03 18:30:41.855459,Aloe vera juice,4319,234,2968.416393476763,19931.881384966764,25,0.05432025195255098,12.68554014306309,0.10872075435088675,0.148928058327481,6.7146514312372165,13.205436127930094,0,1,46,-0.07436776682383195,0.09345794392523366,0.6317441446409364,-0.3588692934120641,-0.4897959183673469,0.17924302315261254,-0.5252797347564473,1.545103717344929,0.49227883313316423,0.05100560225702424,0.1887319843830622,0.09131123249394502,2423.519424272745,27058.3904901821,483.3020833333333,22,48,4.143478260869565,0.3142857142857143,-470.0966472054032,0.8065645474188785
2025-03-04 18:30:41.855459,Aloe vera juice,4683,197,1015.4495345618689,28789.156152884803,56,0.04220952201532666,5.154566165288674,0.2856637125175451,0.035271945074364965,28.351144171144185,6.1339154158865306,0,1,99,0.08427876823338742,-0.1581196581196581,-0.6579154000114782,0.44437725655935667,1.2400000000000002,-0.22295054794302327,1.627499360385142,-0.7631611835238947,-0.5936660081354614,0.04692129561145686,0.20369799682493467,0.08190992540335149,1956.3001060194724,25113.77739563888,483.3020833333333,22,48,4.143478260869565,0.3142857142857143,-477.1681679174468,-0.27938029384974716
2025-03-05 18:30:41.855459,Aloe vera juice,4744,116,934.6085423731311,6947.798855121255,16,0.024520775360367692,8.05697019287182,0.13818220623006922,0.13451865286575285,7.433913280398234,8.424238818258095,0,1,18,0.013025838137945778,-0.41116751269035534,-0.07961103869491448,-0.7586661165674683,-0.7142857142857143,-0.41907005363709227,-0.5162766561693333,2.8137577211050564,0.5630743566991541,0.04183293562253028,0.1985159472417519,0.08948191132138858,1668.3478297125596,20935.87210383366,483.3020833333333,22,48,4.143478260869565,0.3142857142857143,-474.8778445150752,0.8773600709848683
2025-03-06 18:30:41.855459,Aloe vera juice,4381,333,3982.77922292766,24749.76552886228,71,0.07616928644964685,11.96029796674973,0.214012234017873,0.16092189715022095,6.2141946976084785,12.970969074982698,0,1,86,-0.07651770657672852,1.8706896551724137,3.261441065812112,2.5622455463889997,3.4375,2.106316392129971,0.5487683968625388,0.19627942833190626,0.48446595685947447,0.04515368692076623,0.19617594468708802,0.09422358372157136,1876.3423159724384,21645.486689806352,483.3020833333333,22,48,4.143478260869565,0.3142857142857143,-470.3311142583506,0.7987516711451887
2025-03-07 18:30:41.855459,Aloe vera juice,4214,148,1177.0300708600294,17384.037539096094,24,0.03524981894418432,7.952905884189388,0.1645101528477201,0.06770752008633954,14.769408165072596,7.483576272989779,0,1,48,-0.038119150878794805,-0.5555555555555556,-0.7044701689503094,-0.29760799071718647,-0.6619718309859155,-0.5372174194189558,-0.23130491299865963,-0.5792522876912493,-0.33505788013819615,0.04579946640518118,0.18412966586371768,0.09616526299710992,1881.0982124311033,21109.6293685295,483.3020833333333,22,48,4.143478260869565,0.3142857142857143,-475.81850706034356,-0.020772165852481872
2025-03-08 18:30:41.855459,Aloe vera juice,4386,165,1517.6384131363561,14538.164530388165,24,0.037790608618867905,9.197808564462765,0.15124138871889162,0.10438995995430762,9.579465309093983,8.503174003405183,0,1,7,0.04081632653061229,0.11486486486486491,0.28937947356557503,-0.16370610120391538,0.0,0.07207950993185941,-0.08065620205891366,0.5417779269007523,0.1565343156830612,0.04518913218165287,0.18447873158415695,0.1014647928377929,1916.4414242574878,20489.92049329504,483.3020833333333,22,48,4.143478260869565,0.3142857142857143,-474.7989093299281,0.4708200299687755
2025-03-09 18:30:41.855459,Aloe vera juice,4346,295,3392.3935957944072,48852.74343026354,70,0.0678977107380065,11.499639307777652,0.24039337545154066,0.06944120959423684,14.400670809786604,13.420097500869097,0,1,87,-0.00911992704058373,0.7878787878787878,1.2353108398091193,2.3603102598096117,1.9166666666666665,0.796682118109812,0.5894681838603948,-0.33479034167048394,0.2502586053169651,0.048308282011278694,0.1861034034477895,0.10302560615038625,2141.187967590031,23027.649631654698,483.3020833333333,22,48,4.143478260869565,0.3142857142857143,-469.88198583246424,0.5645443196026794
2025-03-10 18:30:41.855459,Aloe vera juice,3938,215,2017.719364488887,23203.8166868683,50,0.05473189373045352,9.38474123018087,0.23440522705903988,0.08695635686653101,11.500021804442616,8.882774743032412,0,1,62,-0.09387942936033133,-0.27118644067796616,-0.405222505139062,-0.525025309581818,-0.2857142857142857,-0.19390664080494935,-0.02490978955328116,0.25222987005324016,-0.1839099489117363,0.04836708797955049,0.20405832812038277,0.09417250594167911,2005.3741063060486,23495.068960497778,483.3020833333333,22,48,4.143478260869565,0.3142857142857143,-474.4193085903009,0.130375765373978
2025-03-11 18:30:41.855459,Aloe vera juice,4167,231,1225.4555773592042,17071.2067279159,24,0.055449995634140645,5.305002499390494,0.10746963774984289,0.07178494156217223,13.93049821088048,5.347745925334589,0,1,60,0.05815134586084314,0.07441860465116279,-0.3926531117623352,-0.26429315666948106,-0.52,0.013120355513800863,-0.5415220082836532,-0.17447160680438034,-0.4347204286965457,0.05025858421080964,0.17860203172499678,0.09938864829708015,2035.3749695628107,21821.076185502217,483.3020833333333,22,48,4.143478260869565,0.3142857142857143,-477.9543374079987,-0.12043471441083142
2025-03-12 18:30:41.855459,Aloe vera juice,4206,293,2260.620743351844,44933.76936858347,85,0.06967214022725532,7.715429158197419,0.29305036607815393,0.05031006245677692,19.87673938705868,8.892857057824425,0,1,96,0.009359251259899226,0.2683982683982684,0.84471863780111,1.6321378496989891,2.5416666666666665,0.25648594612977904,1.7268200788048378,-0.299155764956584,0.45436861888073854,0.056708779191793575,0.20072605456043746,0.08735884966722644,2224.805283988341,27247.643401711106,483.3020833333333,22,48,4.143478260869565,0.3142857142857143,-474.4092262755089,0.7686543331664528
2025-03-13 18:30:41.855459,Aloe vera juice,4389,230,2616.088773445875,44123.85822495097,56,0.05243810729660639,11.374299014982066,0.24521826674453231,0.059289665017701026,16.866345925574862,11.998635476419013,0,1,30,0.043509272467902926,-0.21501706484641636,0.15724354964865772,-0.018024553804710797,-0.3411764705882353,-0.2473590286509827,-0.16322142836315456,0.17848521990285326,0.4742276523785076,0.05331861074135923,0.20518405923567448,0.07283995936258074,2029.563791205229,30015.370929723776,483.3020833333333,22,48,4.143478260869565,0.3142857142857143,-471.3034478569143,0.7885133666642219
2025-03-14 18:30:41.855459,Aloe vera juice,3965,174,1624.3260833904912,18293.501337953217,43,0.04392925408668767,9.335207375807421,0.24880852859982308,0.08879251999837393,11.262209925096316,8.917924561095045,0,1,62,-0.09660514923672814,-0.24347826086956526,-0.3791013134271618,-0.5854056722626153,-0.2321428571428571,-0.16226468971868058,0.0146410865020552,0.4976053578960984,-0.17927185108188048,0.05455853004743114,0.2172266843431178,0.07585210220715709,2093.4632215667234,30145.29432956051,483.3020833333333,22,48,4.143478260869565,0.3142857142857143,-474.38415877223827,0.1350138632038338
2025-03-15 18:30:41.855459,Aloe vera juice,4663,287,2608.6949504689546,14372.303810750635,38,0.06175845236562187,9.089529444142698,0.13465886401416916,0.18150847524651012,5.509384609406701,8.862953557044836,0,1,48,0.17604035308953336,0.6494252873563218,0.6060167826793552,-0.21434920821129744,-0.11627906976744184,0.4058616211363617,-0.4587851760067645,1.0441865514103452,-0.026317351267568734,0.05798250772553885,0.2148577522424431,0.08686903296318602,2249.328441185666,30121.599941040862,483.3020833333333,22,48,4.143478260869565,0.3142857142857143,-474.4391297762885,0.28796836301814555
